journey_id,user_id,converted,revenue,first_touch_date,last_touch_date,journey_length,path,path_string,days_in_journey
D01_dd7205ca3aba03baf774e8667ccdc71b,dd7205ca3aba03baf774e8667ccdc71b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd7cf7574226c2ef421b88d2cfc98bb7,dd7cf7574226c2ef421b88d2cfc98bb7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd7cf8c0c6ee8e32ba3dbdc694c4b3f0,dd7cf8c0c6ee8e32ba3dbdc694c4b3f0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd8585fac93fedaf4b82122d82f09920,dd8585fac93fedaf4b82122d82f09920,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_dd8b4f56c375adf3d3ea9a85dce7780d,dd8b4f56c375adf3d3ea9a85dce7780d,1,600.0,2025-01-01,2025-01-01,6,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements', 'Publisher 01', 'Publisher 01', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements > Publisher 01 > Publisher 01 > Long-tail placements,0
D01_dd99c00673cbc0aeafece453dd0288cd,dd99c00673cbc0aeafece453dd0288cd,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd9b867bd07fd91dd3e009e77d35f549,dd9b867bd07fd91dd3e009e77d35f549,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd9d7dd85a253db225d0701682cdcd24,dd9d7dd85a253db225d0701682cdcd24,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dd9ef503e30c3b644d4a6ffa72b1b86c,dd9ef503e30c3b644d4a6ffa72b1b86c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dda1ea1e75ca5c82cc788f899a1855f2,dda1ea1e75ca5c82cc788f899a1855f2,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_dda48aa2fe6664ab1ee213ed20156c5c,dda48aa2fe6664ab1ee213ed20156c5c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 04']",Publisher 04 > Publisher 04,0
D01_ddae4b0a6dae89bef3e229e23ed9f2dd,ddae4b0a6dae89bef3e229e23ed9f2dd,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddb0542e9ca3c5ac128cb3ba0e662144,ddb0542e9ca3c5ac128cb3ba0e662144,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddbf319915bcf8f38a676420f6a35943,ddbf319915bcf8f38a676420f6a35943,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 03', 'Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03 > Publisher 03,0
D01_ddc75647ebd159bb22a32d5e0b8bef34,ddc75647ebd159bb22a32d5e0b8bef34,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_ddc8305b078cdc0c98b48c8bb52614dd,ddc8305b078cdc0c98b48c8bb52614dd,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddda4fe53a9dc9149c70373fa4e68998,ddda4fe53a9dc9149c70373fa4e68998,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddde4807482e7c628acc95c195cccf78,ddde4807482e7c628acc95c195cccf78,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_dde14b4c4d0c05f06fae12d1ac13086b,dde14b4c4d0c05f06fae12d1ac13086b,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Publisher 02']",Long-tail placements > Long-tail placements > Publisher 02,0
D01_dde46837c00093dda713227aa2c1de88,dde46837c00093dda713227aa2c1de88,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddefbc71a9a954f341147f16967f180d,ddefbc71a9a954f341147f16967f180d,0,0.0,2025-01-01,2025-01-01,5,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements > Long-tail placements > Long-tail placements,0
D01_ddf3df3ffb91969f4a501ce98348d802,ddf3df3ffb91969f4a501ce98348d802,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_ddf552fd10b62fc7c30868165245d013,ddf552fd10b62fc7c30868165245d013,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddfc217554216253aaccd2965fa482ba,ddfc217554216253aaccd2965fa482ba,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ddff7ec976b20a2c7a8ffad5d2e90026,ddff7ec976b20a2c7a8ffad5d2e90026,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 03', 'Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03 > Publisher 03,0
D01_de081b52f7293baa32247f3028d6a6aa,de081b52f7293baa32247f3028d6a6aa,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de0b3035a9f2bf6c5f716d9356652a78,de0b3035a9f2bf6c5f716d9356652a78,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de0be8bdd04fdb96fb4b7af2bfb96f23,de0be8bdd04fdb96fb4b7af2bfb96f23,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_de2838f072df6ca2cb24367d97ec1dac,de2838f072df6ca2cb24367d97ec1dac,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de2f077d51f9efbdd02efbd66b2e150e,de2f077d51f9efbdd02efbd66b2e150e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_de343168e06ecd9f864e6a106ec4f0c0,de343168e06ecd9f864e6a106ec4f0c0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de4405b92cbfb7ede5aa21eb789f1e42,de4405b92cbfb7ede5aa21eb789f1e42,1,120.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 04']",Long-tail placements > Publisher 04,0
D01_de48298557e530cf13f94947f194a9a2,de48298557e530cf13f94947f194a9a2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de4b2f3df0f4d6ea5680841038ca9fd7,de4b2f3df0f4d6ea5680841038ca9fd7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de4c3e5205e85cdeb13efbe93abcaf82,de4c3e5205e85cdeb13efbe93abcaf82,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de562512df9af853b12c22716a8b5412,de562512df9af853b12c22716a8b5412,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de5b7a3d603ab21695b6471efcf85498,de5b7a3d603ab21695b6471efcf85498,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de5e97fe797b79c5ba1f2d6fbffc36e5,de5e97fe797b79c5ba1f2d6fbffc36e5,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de5f12825d15deaaa94e24a186da6ff3,de5f12825d15deaaa94e24a186da6ff3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de6091b964ad9db3575713ddb709e63b,de6091b964ad9db3575713ddb709e63b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 06']",Long-tail placements > Publisher 06,0
D01_de67312c4acc46fbbcec0e6e13cec638,de67312c4acc46fbbcec0e6e13cec638,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_de67a97d9f7f31f1cd34e1ebee5b451a,de67a97d9f7f31f1cd34e1ebee5b451a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de724ee35c2113644f553cb56e92f852,de724ee35c2113644f553cb56e92f852,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de7d9c96b87b442ac71369e4d8488545,de7d9c96b87b442ac71369e4d8488545,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de7ecf33d6935d4c360a6510d17b05cf,de7ecf33d6935d4c360a6510d17b05cf,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de81b2c8a7b7718db859237bc9f32190,de81b2c8a7b7718db859237bc9f32190,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de8307f6cd4e8161e40d799bf1e812a4,de8307f6cd4e8161e40d799bf1e812a4,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 02']",Publisher 04 > Publisher 02,0
D01_de867d10eca8407170c8e58979597b33,de867d10eca8407170c8e58979597b33,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_de8a263cc6966fd1820c074ac0db7af2,de8a263cc6966fd1820c074ac0db7af2,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_de97dd73acb005dc7420757360bb46a7,de97dd73acb005dc7420757360bb46a7,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_de98b06fea2afebfcc38ef3c4a17cdf3,de98b06fea2afebfcc38ef3c4a17cdf3,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_de9e94932215e4963d2be2457e65f5f4,de9e94932215e4963d2be2457e65f5f4,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dea089c64c6025ec33ea37f5082f6b2d,dea089c64c6025ec33ea37f5082f6b2d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_deb7829b1f99322507075b080dbd7541,deb7829b1f99322507075b080dbd7541,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_debe86c05273856ab37d375fee5b5585,debe86c05273856ab37d375fee5b5585,1,240.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dec2af152bfca12106ed15f071948d8c,dec2af152bfca12106ed15f071948d8c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 01']",Publisher 03 > Publisher 01,0
D01_dec7b84ad5e28018a12407feb9a07351,dec7b84ad5e28018a12407feb9a07351,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_decc40691d18e76d94b19388fa1066a1,decc40691d18e76d94b19388fa1066a1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Long-tail placements']",Publisher 05 > Long-tail placements,0
D01_ded27b283713e3f4fd298e76fe7abe4a,ded27b283713e3f4fd298e76fe7abe4a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ded41ecd1feea723e72a0a604bc34db5,ded41ecd1feea723e72a0a604bc34db5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_ded7511a40a0d181a032d607646d24e2,ded7511a40a0d181a032d607646d24e2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dedb1c82787f290b9bcec1ab088eb951,dedb1c82787f290b9bcec1ab088eb951,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dedfc18f310811351aec4d443f28e1d1,dedfc18f310811351aec4d443f28e1d1,0,0.0,2025-01-01,2025-01-01,4,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements > Long-tail placements,0
D01_dee5c8237aa70228e3372ebcd0ee4e24,dee5c8237aa70228e3372ebcd0ee4e24,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_dee6ef7537663deb52b492b00334f3c5,dee6ef7537663deb52b492b00334f3c5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dee7f4819af44d6b6fbd082191a902fa,dee7f4819af44d6b6fbd082191a902fa,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_dee9925af278aa448103af018a8224b9,dee9925af278aa448103af018a8224b9,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_deed78804725a7b3343541efacc5c74a,deed78804725a7b3343541efacc5c74a,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_def5bc6b72b4f6a879350ca848dfe0c6,def5bc6b72b4f6a879350ca848dfe0c6,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_df01c6bf2e82665a8f070ea58b7cb725,df01c6bf2e82665a8f070ea58b7cb725,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df0af22f88e9b476c068a03e67263ea8,df0af22f88e9b476c068a03e67263ea8,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 04']",Publisher 04 > Publisher 04,0
D01_df0bb2d94a9eee0ec780b17a137e9928,df0bb2d94a9eee0ec780b17a137e9928,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Publisher 01', 'Publisher 01']",Long-tail placements > Publisher 01 > Publisher 01,0
D01_df20a2ed84ff680e1c4d0370fe229daf,df20a2ed84ff680e1c4d0370fe229daf,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df211c0e6197277295d16c47315abfe9,df211c0e6197277295d16c47315abfe9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df3053af1b0cd25efbaaa6542b3163b4,df3053af1b0cd25efbaaa6542b3163b4,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_df30fbff11e1f6e306553d638af161bf,df30fbff11e1f6e306553d638af161bf,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df3172d45b674c9c8c535d3643abe022,df3172d45b674c9c8c535d3643abe022,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df32014bfa5fe3867485ca850a5ac83b,df32014bfa5fe3867485ca850a5ac83b,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_df348ce300a86bcd64620f22a477b15d,df348ce300a86bcd64620f22a477b15d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_df369aed65a2110aa739c4ca075a71e5,df369aed65a2110aa739c4ca075a71e5,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 08']",Publisher 01 > Publisher 08,0
D01_df38667d1d69daf15e856c1d9e0c8b4d,df38667d1d69daf15e856c1d9e0c8b4d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 07', 'Publisher 07']",Publisher 07 > Publisher 07,0
D01_df3adac864d96e821bd367a7318b2e29,df3adac864d96e821bd367a7318b2e29,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_df4a25b5d5b8e8ddc3af073dc595d2be,df4a25b5d5b8e8ddc3af073dc595d2be,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df4edd2fdc979bce9baae38f9f155b90,df4edd2fdc979bce9baae38f9f155b90,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 08', 'Publisher 08']",Publisher 08 > Publisher 08,0
D01_df568f4cb8419068844c39e411cb7593,df568f4cb8419068844c39e411cb7593,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_df6b63b8959c07292c511485d7cc7725,df6b63b8959c07292c511485d7cc7725,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_df724ebd9f474f9bdebfbb1252dd04c1,df724ebd9f474f9bdebfbb1252dd04c1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_df77ce25bcedf69fc08f176aa6fe469c,df77ce25bcedf69fc08f176aa6fe469c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df78bf57ccafc54b6d0554edb999c95b,df78bf57ccafc54b6d0554edb999c95b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df7d4d57d11317f1b831d3e23470d125,df7d4d57d11317f1b831d3e23470d125,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df8a02b7f31f087cd9dd4760a6e270e7,df8a02b7f31f087cd9dd4760a6e270e7,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_df8bc89c77fefbb062ba3080599638d6,df8bc89c77fefbb062ba3080599638d6,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_df97c2571b44840cf19c7512a1b820e7,df97c2571b44840cf19c7512a1b820e7,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_dfa1bb0e0ce715aa75b506a09b868622,dfa1bb0e0ce715aa75b506a09b868622,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dfa50c509dc7839a84f250a7331fde11,dfa50c509dc7839a84f250a7331fde11,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dfa6db1132aa5f11cfd278ff8dadd3b6,dfa6db1132aa5f11cfd278ff8dadd3b6,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dfb2e099c10ae83b6b8a96db3952e9f2,dfb2e099c10ae83b6b8a96db3952e9f2,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_dfb2f5f81755a538944dfa32c0e1c761,dfb2f5f81755a538944dfa32c0e1c761,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_dfb4bbc89d8247b5bc1cee45e662e1ee,dfb4bbc89d8247b5bc1cee45e662e1ee,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 03']",Long-tail placements > Publisher 03,0
D01_dfb6952154faf27ac70c2085e82fdd45,dfb6952154faf27ac70c2085e82fdd45,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_dfb74eb9e8e50471eda7ea68456f41b1,dfb74eb9e8e50471eda7ea68456f41b1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_dfb9848adaf568bb556b08def62ee198,dfb9848adaf568bb556b08def62ee198,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dfc240eaab3fb62c4c197b883202c1f1,dfc240eaab3fb62c4c197b883202c1f1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_dfd92a7e0f3c965f05f84f5809de647c,dfd92a7e0f3c965f05f84f5809de647c,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_dfdf396a823e5c88aef5c971dc7a7c47,dfdf396a823e5c88aef5c971dc7a7c47,1,240.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_dfe101778d9f4df065e187c02fe17ab9,dfe101778d9f4df065e187c02fe17ab9,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_dfefad87689a8206dfd82797136f650c,dfefad87689a8206dfd82797136f650c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_dff049d7a69b102a9a567c0592f1cc83,dff049d7a69b102a9a567c0592f1cc83,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_dff833ba50af75134046175776c0ba55,dff833ba50af75134046175776c0ba55,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_e00134a7edfdc774f9d380257f71cdee,e00134a7edfdc774f9d380257f71cdee,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e014105c695c2899b089496c8d05c0e9,e014105c695c2899b089496c8d05c0e9,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_e0208d6eb4a00b89fe3484e3fe6a0abc,e0208d6eb4a00b89fe3484e3fe6a0abc,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e021561dbe5e3c0989e4b035d2ae47b2,e021561dbe5e3c0989e4b035d2ae47b2,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 03,0
D01_e029c4b8d516c91e7fde7c3d388a804b,e029c4b8d516c91e7fde7c3d388a804b,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 03,0
D01_e02e6bcd23f829afa18057bb01ed2e13,e02e6bcd23f829afa18057bb01ed2e13,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e02f54badc2b4e503b033d37caa18e77,e02f54badc2b4e503b033d37caa18e77,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Long-tail placements']",Publisher 01 > Long-tail placements,0
D01_e03826f84af624570d1bc413a093b9cd,e03826f84af624570d1bc413a093b9cd,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 01', 'Publisher 01', 'Long-tail placements']",Publisher 01 > Publisher 01 > Long-tail placements,0
D01_e039c71ede97fb6cd5fed1e61f3b7fb7,e039c71ede97fb6cd5fed1e61f3b7fb7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e0452c90f8ad6c2ca971f85192ffc823,e0452c90f8ad6c2ca971f85192ffc823,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e0462d802990eeed3cfdd1e9dfa5108b,e0462d802990eeed3cfdd1e9dfa5108b,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_e04ba85ddd3643809a644bdf981d83a5,e04ba85ddd3643809a644bdf981d83a5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e04deeab4653e06c25942dd79cec8a05,e04deeab4653e06c25942dd79cec8a05,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e06708f50b8932132885349ebc1ec3eb,e06708f50b8932132885349ebc1ec3eb,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_e0707ddcf67f159b29167028187f2c67,e0707ddcf67f159b29167028187f2c67,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_e078a1b070fac8c5d423eb379b681bae,e078a1b070fac8c5d423eb379b681bae,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_e090187f6ffc1bb63e80fd504c53b214,e090187f6ffc1bb63e80fd504c53b214,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 07', 'Publisher 07']",Publisher 07 > Publisher 07,0
D01_e0915983fd1d8fa6e45a343dd4d3d18d,e0915983fd1d8fa6e45a343dd4d3d18d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
